"","pixel","bs_sic_x10","lon","lat","sicDate","x","y"
"770",7,968,-172.8825669,62.86960264,"20220312",-2362273.2266533,1837825.46139676
"870",8,972,-173.28950402,62.74155685,"20220312",-2360660.30422343,1863635.10199659
"970",9,1000,-173.64949576,62.61006956,"20220312",-2360660.49126403,1887831.6767689
"1070",10,1000,-174.05315813,62.45989067,"20220312",-2360660.70709449,1915254.47383621
"1190",11,999,-173.73223588,62.30883546,"20220312",-2384857.35645813,1912834.99988579
"1271",12,998,-173.39871039,62.13615455,"20220312",-2411473.67853153,1911222.11307978
"1370",13,1000,-173.10043038,61.95538139,"20220312",-2437718.94307876,1911445.37777676
"1470",14,983,-172.74200852,62.09614904,"20220312",-2436850.54348647,1886267.69227442
"1570",15,993,-172.37301955,62.21931067,"20220312",-2437718.54562213,1861958.28583285
"1670",16,993,-172.01043703,62.34746359,"20220312",-2437718.35458089,1837648.8452323
"1191",1,996,-173.05576386,62.26233287,"20220313",-2411473.49214075,1887832.07778017
"271",2,990,-173.33655426,62.42821497,"20220313",-2387276.81855827,1887831.88592911
"371",3,971,-172.67357453,62.40051872,"20220313",-2411473.28765688,1862022.41413149
"471",4,975,-172.9293529,62.57602444,"20220313",-2387276.60372308,1860409.10948969
"571",5,1000,-172.3087748,62.53892242,"20220313",-2410666.53116729,1837019.28420536
"671",6,1000,-172.59435311,62.72215112,"20220313",-2384856.75697129,1836212.53598877
"771",7,991,-172.8825669,62.86960264,"20220313",-2362273.2266533,1837825.46139676
"871",8,995,-173.28950402,62.74155685,"20220313",-2360660.30422343,1863635.10199659
"971",9,1000,-173.64949576,62.61006956,"20220313",-2360660.49126403,1887831.6767689
"1071",10,1000,-174.05315813,62.45989067,"20220313",-2360660.70709449,1915254.47383621
"1192",11,992,-173.73223588,62.30883546,"20220313",-2384857.35645813,1912834.99988579
"1272",12,996,-173.39871039,62.13615455,"20220313",-2411473.67853153,1911222.11307978
"1371",13,1000,-173.10043038,61.95538139,"20220313",-2437718.94307876,1911445.37777676
"1471",14,979,-172.74200852,62.09614904,"20220313",-2436850.54348647,1886267.69227442
"1571",15,1000,-172.37301955,62.21931067,"20220313",-2437718.54562213,1861958.28583285
"1671",16,1000,-172.01043703,62.34746359,"20220313",-2437718.35458089,1837648.8452323
"1193",1,1000,-173.05576386,62.26233287,"20220314",-2411473.49214075,1887832.07778017
"272",2,1000,-173.33655426,62.42821497,"20220314",-2387276.81855827,1887831.88592911
"372",3,1000,-172.67357453,62.40051872,"20220314",-2411473.28765688,1862022.41413149
"472",4,1000,-172.9293529,62.57602444,"20220314",-2387276.60372308,1860409.10948969
"572",5,1000,-172.3087748,62.53892242,"20220314",-2410666.53116729,1837019.28420536
"672",6,1000,-172.59435311,62.72215112,"20220314",-2384856.75697129,1836212.53598877
"772",7,1000,-172.8825669,62.86960264,"20220314",-2362273.2266533,1837825.46139676
"872",8,1000,-173.28950402,62.74155685,"20220314",-2360660.30422343,1863635.10199659
"972",9,1000,-173.64949576,62.61006956,"20220314",-2360660.49126403,1887831.6767689
"1072",10,1000,-174.05315813,62.45989067,"20220314",-2360660.70709449,1915254.47383621
"1194",11,1000,-173.73223588,62.30883546,"20220314",-2384857.35645813,1912834.99988579
"1273",12,1000,-173.39871039,62.13615455,"20220314",-2411473.67853153,1911222.11307978
"1372",13,1000,-173.10043038,61.95538139,"20220314",-2437718.94307876,1911445.37777676
"1472",14,1000,-172.74200852,62.09614904,"20220314",-2436850.54348647,1886267.69227442
"1572",15,1000,-172.37301955,62.21931067,"20220314",-2437718.54562213,1861958.28583285
"1672",16,1000,-172.01043703,62.34746359,"20220314",-2437718.35458089,1837648.8452323
"1195",1,1000,-173.05576386,62.26233287,"20220315",-2411473.49214075,1887832.07778017
"273",2,1000,-173.33655426,62.42821497,"20220315",-2387276.81855827,1887831.88592911
"373",3,1000,-172.67357453,62.40051872,"20220315",-2411473.28765688,1862022.41413149
"473",4,1000,-172.9293529,62.57602444,"20220315",-2387276.60372308,1860409.10948969
"573",5,1000,-172.3087748,62.53892242,"20220315",-2410666.53116729,1837019.28420536
"673",6,1000,-172.59435311,62.72215112,"20220315",-2384856.75697129,1836212.53598877
"773",7,1000,-172.8825669,62.86960264,"20220315",-2362273.2266533,1837825.46139676
"873",8,1000,-173.28950402,62.74155685,"20220315",-2360660.30422343,1863635.10199659
"973",9,1000,-173.64949576,62.61006956,"20220315",-2360660.49126403,1887831.6767689
"1073",10,1000,-174.05315813,62.45989067,"20220315",-2360660.70709449,1915254.47383621
"1196",11,1000,-173.73223588,62.30883546,"20220315",-2384857.35645813,1912834.99988579
"1274",12,1000,-173.39871039,62.13615455,"20220315",-2411473.67853153,1911222.11307978
"1373",13,1000,-173.10043038,61.95538139,"20220315",-2437718.94307876,1911445.37777676
"1473",14,1000,-172.74200852,62.09614904,"20220315",-2436850.54348647,1886267.69227442
"1573",15,994,-172.37301955,62.21931067,"20220315",-2437718.54562213,1861958.28583285
"1673",16,994,-172.01043703,62.34746359,"20220315",-2437718.35458089,1837648.8452323
"1197",1,1000,-173.05576386,62.26233287,"20220316",-2411473.49214075,1887832.07778017
"274",2,1000,-173.33655426,62.42821497,"20220316",-2387276.81855827,1887831.88592911
"374",3,1000,-172.67357453,62.40051872,"20220316",-2411473.28765688,1862022.41413149
"474",4,1000,-172.9293529,62.57602444,"20220316",-2387276.60372308,1860409.10948969
"574",5,1000,-172.3087748,62.53892242,"20220316",-2410666.53116729,1837019.28420536
"674",6,1000,-172.59435311,62.72215112,"20220316",-2384856.75697129,1836212.53598877
"774",7,1000,-172.8825669,62.86960264,"20220316",-2362273.2266533,1837825.46139676
"874",8,1000,-173.28950402,62.74155685,"20220316",-2360660.30422343,1863635.10199659
"974",9,1000,-173.64949576,62.61006956,"20220316",-2360660.49126403,1887831.6767689
"1074",10,1000,-174.05315813,62.45989067,"20220316",-2360660.70709449,1915254.47383621
"1198",11,1000,-173.73223588,62.30883546,"20220316",-2384857.35645813,1912834.99988579
"1275",12,1000,-173.39871039,62.13615455,"20220316",-2411473.67853153,1911222.11307978
"1374",13,1000,-173.10043038,61.95538139,"20220316",-2437718.94307876,1911445.37777676
"1474",14,1000,-172.74200852,62.09614904,"20220316",-2436850.54348647,1886267.69227442
"1574",15,1000,-172.37301955,62.21931067,"20220316",-2437718.54562213,1861958.28583285
"1674",16,1000,-172.01043703,62.34746359,"20220316",-2437718.35458089,1837648.8452323
"1199",1,1000,-173.05576386,62.26233287,"20220317",-2411473.49214075,1887832.07778017
"275",2,1000,-173.33655426,62.42821497,"20220317",-2387276.81855827,1887831.88592911
"375",3,1000,-172.67357453,62.40051872,"20220317",-2411473.28765688,1862022.41413149
"475",4,1000,-172.9293529,62.57602444,"20220317",-2387276.60372308,1860409.10948969
"575",5,936,-172.3087748,62.53892242,"20220317",-2410666.53116729,1837019.28420536
"675",6,999,-172.59435311,62.72215112,"20220317",-2384856.75697129,1836212.53598877
"775",7,1000,-172.8825669,62.86960264,"20220317",-2362273.2266533,1837825.46139676
"875",8,1000,-173.28950402,62.74155685,"20220317",-2360660.30422343,1863635.10199659
"975",9,1000,-173.64949576,62.61006956,"20220317",-2360660.49126403,1887831.6767689
"1075",10,1000,-174.05315813,62.45989067,"20220317",-2360660.70709449,1915254.47383621
"11100",11,1000,-173.73223588,62.30883546,"20220317",-2384857.35645813,1912834.99988579
"1276",12,1000,-173.39871039,62.13615455,"20220317",-2411473.67853153,1911222.11307978
"1375",13,992,-173.10043038,61.95538139,"20220317",-2437718.94307876,1911445.37777676
"1475",14,1000,-172.74200852,62.09614904,"20220317",-2436850.54348647,1886267.69227442
"1575",15,1000,-172.37301955,62.21931067,"20220317",-2437718.54562213,1861958.28583285
"1675",16,1000,-172.01043703,62.34746359,"20220317",-2437718.35458089,1837648.8452323
"1200",1,976,-173.05576386,62.26233287,"20220318",-2411473.49214075,1887832.07778017
"276",2,1000,-173.33655426,62.42821497,"20220318",-2387276.81855827,1887831.88592911
"376",3,957,-172.67357453,62.40051872,"20220318",-2411473.28765688,1862022.41413149
"476",4,1000,-172.9293529,62.57602444,"20220318",-2387276.60372308,1860409.10948969
"576",5,901,-172.3087748,62.53892242,"20220318",-2410666.53116729,1837019.28420536
"676",6,958,-172.59435311,62.72215112,"20220318",-2384856.75697129,1836212.53598877
"776",7,1000,-172.8825669,62.86960264,"20220318",-2362273.2266533,1837825.46139676
"876",8,1000,-173.28950402,62.74155685,"20220318",-2360660.30422343,1863635.10199659
"976",9,1000,-173.64949576,62.61006956,"20220318",-2360660.49126403,1887831.6767689
"1076",10,998,-174.05315813,62.45989067,"20220318",-2360660.70709449,1915254.47383621
"11101",11,990,-173.73223588,62.30883546,"20220318",-2384857.35645813,1912834.99988579
"1277",12,976,-173.39871039,62.13615455,"20220318",-2411473.67853153,1911222.11307978
"1376",13,985,-173.10043038,61.95538139,"20220318",-2437718.94307876,1911445.37777676
"1476",14,999,-172.74200852,62.09614904,"20220318",-2436850.54348647,1886267.69227442
"1576",15,926,-172.37301955,62.21931067,"20220318",-2437718.54562213,1861958.28583285
"1676",16,926,-172.01043703,62.34746359,"20220318",-2437718.35458089,1837648.8452323
"1201",1,1000,-173.05576386,62.26233287,"20220319",-2411473.49214075,1887832.07778017
"277",2,1000,-173.33655426,62.42821497,"20220319",-2387276.81855827,1887831.88592911
"377",3,976,-172.67357453,62.40051872,"20220319",-2411473.28765688,1862022.41413149
"477",4,1000,-172.9293529,62.57602444,"20220319",-2387276.60372308,1860409.10948969
"577",5,918,-172.3087748,62.53892242,"20220319",-2410666.53116729,1837019.28420536
"677",6,942,-172.59435311,62.72215112,"20220319",-2384856.75697129,1836212.53598877
"777",7,985,-172.8825669,62.86960264,"20220319",-2362273.2266533,1837825.46139676
"877",8,1000,-173.28950402,62.74155685,"20220319",-2360660.30422343,1863635.10199659
"977",9,977,-173.64949576,62.61006956,"20220319",-2360660.49126403,1887831.6767689
"1077",10,963,-174.05315813,62.45989067,"20220319",-2360660.70709449,1915254.47383621
"11102",11,1000,-173.73223588,62.30883546,"20220319",-2384857.35645813,1912834.99988579
"1278",12,1000,-173.39871039,62.13615455,"20220319",-2411473.67853153,1911222.11307978
"1377",13,999,-173.10043038,61.95538139,"20220319",-2437718.94307876,1911445.37777676
"1477",14,966,-172.74200852,62.09614904,"20220319",-2436850.54348647,1886267.69227442
"1577",15,910,-172.37301955,62.21931067,"20220319",-2437718.54562213,1861958.28583285
"1677",16,910,-172.01043703,62.34746359,"20220319",-2437718.35458089,1837648.8452323
"1202",1,1000,-173.05576386,62.26233287,"20220320",-2411473.49214075,1887832.07778017
"278",2,1000,-173.33655426,62.42821497,"20220320",-2387276.81855827,1887831.88592911
"378",3,1000,-172.67357453,62.40051872,"20220320",-2411473.28765688,1862022.41413149
"478",4,1000,-172.9293529,62.57602444,"20220320",-2387276.60372308,1860409.10948969
"578",5,934,-172.3087748,62.53892242,"20220320",-2410666.53116729,1837019.28420536
"678",6,948,-172.59435311,62.72215112,"20220320",-2384856.75697129,1836212.53598877
"778",7,967,-172.8825669,62.86960264,"20220320",-2362273.2266533,1837825.46139676
"878",8,975,-173.28950402,62.74155685,"20220320",-2360660.30422343,1863635.10199659
"978",9,958,-173.64949576,62.61006956,"20220320",-2360660.49126403,1887831.6767689
"1078",10,990,-174.05315813,62.45989067,"20220320",-2360660.70709449,1915254.47383621
"11103",11,980,-173.73223588,62.30883546,"20220320",-2384857.35645813,1912834.99988579
"1279",12,1000,-173.39871039,62.13615455,"20220320",-2411473.67853153,1911222.11307978
"1378",13,1000,-173.10043038,61.95538139,"20220320",-2437718.94307876,1911445.37777676
"1478",14,989,-172.74200852,62.09614904,"20220320",-2436850.54348647,1886267.69227442
"1578",15,923,-172.37301955,62.21931067,"20220320",-2437718.54562213,1861958.28583285
"1678",16,923,-172.01043703,62.34746359,"20220320",-2437718.35458089,1837648.8452323
"1203",1,1000,-173.05576386,62.26233287,"20220321",-2411473.49214075,1887832.07778017
"279",2,992,-173.33655426,62.42821497,"20220321",-2387276.81855827,1887831.88592911
"379",3,1000,-172.67357453,62.40051872,"20220321",-2411473.28765688,1862022.41413149
"479",4,987,-172.9293529,62.57602444,"20220321",-2387276.60372308,1860409.10948969
"579",5,960,-172.3087748,62.53892242,"20220321",-2410666.53116729,1837019.28420536
"679",6,978,-172.59435311,62.72215112,"20220321",-2384856.75697129,1836212.53598877
"779",7,980,-172.8825669,62.86960264,"20220321",-2362273.2266533,1837825.46139676
"879",8,974,-173.28950402,62.74155685,"20220321",-2360660.30422343,1863635.10199659
"979",9,983,-173.64949576,62.61006956,"20220321",-2360660.49126403,1887831.6767689
"1079",10,1000,-174.05315813,62.45989067,"20220321",-2360660.70709449,1915254.47383621
"11104",11,985,-173.73223588,62.30883546,"20220321",-2384857.35645813,1912834.99988579
"1280",12,1000,-173.39871039,62.13615455,"20220321",-2411473.67853153,1911222.11307978
"1379",13,1000,-173.10043038,61.95538139,"20220321",-2437718.94307876,1911445.37777676
"1479",14,1000,-172.74200852,62.09614904,"20220321",-2436850.54348647,1886267.69227442
"1579",15,931,-172.37301955,62.21931067,"20220321",-2437718.54562213,1861958.28583285
"1679",16,931,-172.01043703,62.34746359,"20220321",-2437718.35458089,1837648.8452323
"1204",1,1000,-173.05576386,62.26233287,"20220322",-2411473.49214075,1887832.07778017
"280",2,1000,-173.33655426,62.42821497,"20220322",-2387276.81855827,1887831.88592911
"380",3,1000,-172.67357453,62.40051872,"20220322",-2411473.28765688,1862022.41413149
"480",4,1000,-172.9293529,62.57602444,"20220322",-2387276.60372308,1860409.10948969
"580",5,1000,-172.3087748,62.53892242,"20220322",-2410666.53116729,1837019.28420536
"680",6,1000,-172.59435311,62.72215112,"20220322",-2384856.75697129,1836212.53598877
"780",7,999,-172.8825669,62.86960264,"20220322",-2362273.2266533,1837825.46139676
"880",8,987,-173.28950402,62.74155685,"20220322",-2360660.30422343,1863635.10199659
"980",9,992,-173.64949576,62.61006956,"20220322",-2360660.49126403,1887831.6767689
"1080",10,1000,-174.05315813,62.45989067,"20220322",-2360660.70709449,1915254.47383621
"11105",11,1000,-173.73223588,62.30883546,"20220322",-2384857.35645813,1912834.99988579
"1281",12,1000,-173.39871039,62.13615455,"20220322",-2411473.67853153,1911222.11307978
"1380",13,1000,-173.10043038,61.95538139,"20220322",-2437718.94307876,1911445.37777676
"1480",14,1000,-172.74200852,62.09614904,"20220322",-2436850.54348647,1886267.69227442
"1580",15,994,-172.37301955,62.21931067,"20220322",-2437718.54562213,1861958.28583285
"1680",16,994,-172.01043703,62.34746359,"20220322",-2437718.35458089,1837648.8452323
"1205",1,1000,-173.05576386,62.26233287,"20220323",-2411473.49214075,1887832.07778017
"281",2,1000,-173.33655426,62.42821497,"20220323",-2387276.81855827,1887831.88592911
"381",3,1000,-172.67357453,62.40051872,"20220323",-2411473.28765688,1862022.41413149
"481",4,1000,-172.9293529,62.57602444,"20220323",-2387276.60372308,1860409.10948969
"581",5,1000,-172.3087748,62.53892242,"20220323",-2410666.53116729,1837019.28420536
"681",6,1000,-172.59435311,62.72215112,"20220323",-2384856.75697129,1836212.53598877
"781",7,1000,-172.8825669,62.86960264,"20220323",-2362273.2266533,1837825.46139676
"881",8,1000,-173.28950402,62.74155685,"20220323",-2360660.30422343,1863635.10199659
"981",9,994,-173.64949576,62.61006956,"20220323",-2360660.49126403,1887831.6767689
"1081",10,1000,-174.05315813,62.45989067,"20220323",-2360660.70709449,1915254.47383621
"11106",11,1000,-173.73223588,62.30883546,"20220323",-2384857.35645813,1912834.99988579
"1282",12,1000,-173.39871039,62.13615455,"20220323",-2411473.67853153,1911222.11307978
"1381",13,1000,-173.10043038,61.95538139,"20220323",-2437718.94307876,1911445.37777676
"1481",14,1000,-172.74200852,62.09614904,"20220323",-2436850.54348647,1886267.69227442
"1581",15,986,-172.37301955,62.21931067,"20220323",-2437718.54562213,1861958.28583285
"1681",16,986,-172.01043703,62.34746359,"20220323",-2437718.35458089,1837648.8452323
"1206",1,1000,-173.05576386,62.26233287,"20220324",-2411473.49214075,1887832.07778017
"282",2,1000,-173.33655426,62.42821497,"20220324",-2387276.81855827,1887831.88592911
"382",3,1000,-172.67357453,62.40051872,"20220324",-2411473.28765688,1862022.41413149
"482",4,1000,-172.9293529,62.57602444,"20220324",-2387276.60372308,1860409.10948969
"582",5,1000,-172.3087748,62.53892242,"20220324",-2410666.53116729,1837019.28420536
"682",6,1000,-172.59435311,62.72215112,"20220324",-2384856.75697129,1836212.53598877
"782",7,1000,-172.8825669,62.86960264,"20220324",-2362273.2266533,1837825.46139676
"882",8,1000,-173.28950402,62.74155685,"20220324",-2360660.30422343,1863635.10199659
"982",9,1000,-173.64949576,62.61006956,"20220324",-2360660.49126403,1887831.6767689
"1082",10,1000,-174.05315813,62.45989067,"20220324",-2360660.70709449,1915254.47383621
"11107",11,1000,-173.73223588,62.30883546,"20220324",-2384857.35645813,1912834.99988579
"1283",12,1000,-173.39871039,62.13615455,"20220324",-2411473.67853153,1911222.11307978
"1382",13,1000,-173.10043038,61.95538139,"20220324",-2437718.94307876,1911445.37777676
"1482",14,1000,-172.74200852,62.09614904,"20220324",-2436850.54348647,1886267.69227442
"1582",15,1000,-172.37301955,62.21931067,"20220324",-2437718.54562213,1861958.28583285
"1682",16,1000,-172.01043703,62.34746359,"20220324",-2437718.35458089,1837648.8452323
"1207",1,955,-173.05576386,62.26233287,"20220325",-2411473.49214075,1887832.07778017
"283",2,920,-173.33655426,62.42821497,"20220325",-2387276.81855827,1887831.88592911
"383",3,1000,-172.67357453,62.40051872,"20220325",-2411473.28765688,1862022.41413149
"483",4,1000,-172.9293529,62.57602444,"20220325",-2387276.60372308,1860409.10948969
"583",5,1000,-172.3087748,62.53892242,"20220325",-2410666.53116729,1837019.28420536
"683",6,1000,-172.59435311,62.72215112,"20220325",-2384856.75697129,1836212.53598877
"783",7,1000,-172.8825669,62.86960264,"20220325",-2362273.2266533,1837825.46139676
"883",8,1000,-173.28950402,62.74155685,"20220325",-2360660.30422343,1863635.10199659
"983",9,1000,-173.64949576,62.61006956,"20220325",-2360660.49126403,1887831.6767689
"1083",10,1000,-174.05315813,62.45989067,"20220325",-2360660.70709449,1915254.47383621
"11108",11,1000,-173.73223588,62.30883546,"20220325",-2384857.35645813,1912834.99988579
"1284",12,955,-173.39871039,62.13615455,"20220325",-2411473.67853153,1911222.11307978
"1383",13,1000,-173.10043038,61.95538139,"20220325",-2437718.94307876,1911445.37777676
"1483",14,1000,-172.74200852,62.09614904,"20220325",-2436850.54348647,1886267.69227442
"1583",15,1000,-172.37301955,62.21931067,"20220325",-2437718.54562213,1861958.28583285
"1683",16,1000,-172.01043703,62.34746359,"20220325",-2437718.35458089,1837648.8452323
"1208",1,940,-173.05576386,62.26233287,"20220326",-2411473.49214075,1887832.07778017
"284",2,920,-173.33655426,62.42821497,"20220326",-2387276.81855827,1887831.88592911
"384",3,1000,-172.67357453,62.40051872,"20220326",-2411473.28765688,1862022.41413149
"484",4,1000,-172.9293529,62.57602444,"20220326",-2387276.60372308,1860409.10948969
"584",5,1000,-172.3087748,62.53892242,"20220326",-2410666.53116729,1837019.28420536
"684",6,1000,-172.59435311,62.72215112,"20220326",-2384856.75697129,1836212.53598877
"784",7,952,-172.8825669,62.86960264,"20220326",-2362273.2266533,1837825.46139676
"884",8,1000,-173.28950402,62.74155685,"20220326",-2360660.30422343,1863635.10199659
"984",9,1000,-173.64949576,62.61006956,"20220326",-2360660.49126403,1887831.6767689
"1084",10,1000,-174.05315813,62.45989067,"20220326",-2360660.70709449,1915254.47383621
"11109",11,991,-173.73223588,62.30883546,"20220326",-2384857.35645813,1912834.99988579
"1285",12,940,-173.39871039,62.13615455,"20220326",-2411473.67853153,1911222.11307978
"1384",13,925,-173.10043038,61.95538139,"20220326",-2437718.94307876,1911445.37777676
"1484",14,929,-172.74200852,62.09614904,"20220326",-2436850.54348647,1886267.69227442
"1584",15,1000,-172.37301955,62.21931067,"20220326",-2437718.54562213,1861958.28583285
"1684",16,1000,-172.01043703,62.34746359,"20220326",-2437718.35458089,1837648.8452323
"1209",1,950,-173.05576386,62.26233287,"20220327",-2411473.49214075,1887832.07778017
"285",2,1000,-173.33655426,62.42821497,"20220327",-2387276.81855827,1887831.88592911
"385",3,1000,-172.67357453,62.40051872,"20220327",-2411473.28765688,1862022.41413149
"485",4,944,-172.9293529,62.57602444,"20220327",-2387276.60372308,1860409.10948969
"585",5,998,-172.3087748,62.53892242,"20220327",-2410666.53116729,1837019.28420536
"685",6,1000,-172.59435311,62.72215112,"20220327",-2384856.75697129,1836212.53598877
"785",7,1000,-172.8825669,62.86960264,"20220327",-2362273.2266533,1837825.46139676
"885",8,999,-173.28950402,62.74155685,"20220327",-2360660.30422343,1863635.10199659
"985",9,1000,-173.64949576,62.61006956,"20220327",-2360660.49126403,1887831.6767689
"1085",10,1000,-174.05315813,62.45989067,"20220327",-2360660.70709449,1915254.47383621
"11110",11,1000,-173.73223588,62.30883546,"20220327",-2384857.35645813,1912834.99988579
"1286",12,950,-173.39871039,62.13615455,"20220327",-2411473.67853153,1911222.11307978
"1385",13,951,-173.10043038,61.95538139,"20220327",-2437718.94307876,1911445.37777676
"1485",14,928,-172.74200852,62.09614904,"20220327",-2436850.54348647,1886267.69227442
